player_id,team,contract_years,market_value_million,experience_level
3290,TeamC,3,7.320000171661377,Intermediate
3291,TeamC,2,13.359999656677246,Intermediate
3292,TeamD,5,59.470001220703125,Expert
3293,TeamD,1,21.790000915527344,Expert
3294,TeamA,5,67.269996643066406,Beginner
3295,TeamB,2,33.639999389648438,Expert
3296,TeamC,4,9.75,Expert
3297,TeamE,5,51.639999389648438,Beginner
3298,TeamE,3,97.44000244140625,Intermediate
3299,TeamE,4,52.810001373291016,Expert
3300,TeamA,2,48.479999542236328,Expert
3301,TeamA,3,27.489999771118164,Intermediate
3302,TeamA,4,72.220001220703125,Intermediate
3303,TeamC,5,54.720001220703125,Expert
3304,TeamC,1,77.870002746582031,Intermediate
3305,TeamC,3,58.459999084472656,Expert
3306,TeamB,5,22.600000381469727,Expert
3307,TeamB,2,95.269996643066406,Expert
3308,TeamD,2,38.490001678466797,Expert
3309,TeamB,5,60.5,Intermediate
3310,TeamC,1,84.720001220703125,Expert
3311,TeamD,4,68.400001525878906,Expert
3312,TeamE,1,23.969999313354492,Intermediate
3313,TeamA,2,42.419998168945313,Intermediate
3314,TeamD,2,48.900001525878906,Beginner
3315,TeamE,1,1.0299999713897705,Beginner
3316,TeamB,4,77.300003051757813,Expert
3317,TeamB,5,2.2100000381469727,Beginner
3318,TeamB,2,23.149999618530273,Beginner
3319,TeamD,5,24.819999694824219,Intermediate
3320,TeamE,3,80.30999755859375,Expert
3321,TeamC,4,32.180000305175781,Beginner
3322,TeamC,4,3.2300000190734863,Beginner
3323,TeamE,1,16.870000839233398,Intermediate
3324,TeamA,5,84,Beginner
3325,TeamE,2,51.200000762939453,Beginner
3326,TeamB,2,69.010002136230469,Intermediate
3327,TeamE,3,18.139999389648438,Expert
3328,TeamC,4,64.120002746582031,Intermediate
3329,TeamC,3,30.450000762939453,Intermediate
3330,TeamD,4,17.989999771118164,Expert
3331,TeamB,4,23.969999313354492,Expert
3332,TeamB,2,67.209999084472656,Intermediate
3333,TeamA,3,90.959999084472656,Expert
3334,TeamE,4,95.080001831054688,Expert
3335,TeamD,4,39,Beginner
3336,TeamE,2,2.9300000667572021,Beginner
3337,TeamE,1,40.150001525878906,Beginner
3338,TeamB,1,75.510002136230469,Expert
3339,TeamB,5,91.5,Beginner
3340,TeamB,2,66.430000305175781,Beginner
3341,TeamC,5,10.449999809265137,Intermediate
3342,TeamD,2,1.4099999666213989,Expert
3343,TeamE,1,27.25,Expert
3344,TeamC,4,26.440000534057617,Beginner
3345,TeamA,2,23.299999237060547,Intermediate
3346,TeamE,3,88.300003051757813,Intermediate
3347,TeamB,2,72.699996948242188,Beginner
3348,TeamC,3,6.1399998664855957,Intermediate
3349,TeamD,1,97.30999755859375,Intermediate
3350,TeamB,4,37.430000305175781,Intermediate
3351,TeamE,1,98.599998474121094,Intermediate
3352,TeamA,5,90.739997863769531,Expert
3353,TeamB,4,57.830001831054688,Expert
3354,TeamC,1,98.150001525878906,Beginner
3355,TeamD,5,96.459999084472656,Expert
3356,TeamC,4,12.75,Intermediate
3357,TeamC,5,15.989999771118164,Expert
3358,TeamC,4,22.180000305175781,Expert
3359,TeamA,5,95.339996337890625,Expert
3360,TeamE,2,75.069999694824219,Beginner
3361,TeamA,5,82.459999084472656,Expert
3362,TeamC,4,29.770000457763672,Intermediate
3363,TeamB,2,52.819999694824219,Expert
3364,TeamC,1,69.959999084472656,Expert
3365,TeamA,5,31.569999694824219,Expert
3366,TeamA,5,81.650001525878906,Expert
3367,TeamB,1,87.260002136230469,Intermediate
3368,TeamA,5,51.299999237060547,Beginner
3369,TeamD,2,47.290000915527344,Beginner
3370,TeamD,5,32.759998321533203,Expert
3371,TeamE,1,5.4000000953674316,Beginner
3372,TeamA,1,48.520000457763672,Expert
3373,TeamA,4,3.0799999237060547,Expert
3374,TeamA,3,5.1399998664855957,Expert
3375,TeamD,5,63.029998779296875,Beginner
3376,TeamB,1,28.090000152587891,Expert
3377,TeamE,5,80.69000244140625,Expert
3378,TeamC,4,8.1000003814697266,Intermediate
3379,TeamD,1,97.44000244140625,Expert
3380,TeamC,5,43.939998626708984,Intermediate
3381,TeamC,2,86,Intermediate
3382,TeamB,2,22.100000381469727,Expert
3383,TeamE,1,45.090000152587891,Intermediate
3384,TeamE,2,91.980003356933594,Expert
3385,TeamE,5,7.369999885559082,Expert
3386,TeamA,1,5.2600002288818359,Expert
3387,TeamA,5,54.770000457763672,Beginner
3388,TeamD,4,16.569999694824219,Intermediate
3389,TeamA,2,66.870002746582031,Beginner
3390,TeamC,3,50.830001831054688,Expert
3391,TeamD,5,60.419998168945313,Expert
3392,TeamD,2,94.669998168945313,Beginner
3393,TeamD,3,96.339996337890625,Expert
3394,TeamE,1,75.550003051757813,Beginner
3395,TeamB,4,23.020000457763672,Expert
3396,TeamD,2,63.720001220703125,Intermediate
3397,TeamE,5,38.159999847412109,Expert
3398,TeamA,1,81.760002136230469,Expert
3399,TeamA,3,77.720001220703125,Intermediate
3400,TeamA,5,18.040000915527344,Beginner
3401,TeamB,2,37.979999542236328,Beginner
3402,TeamA,5,1.5399999618530273,Expert
3403,TeamC,5,36.689998626708984,Intermediate
3404,TeamB,2,12.310000419616699,Expert
3405,TeamC,5,97.349998474121094,Expert
3406,TeamE,4,49.119998931884766,Intermediate
3407,TeamA,2,17.450000762939453,Intermediate
3408,TeamB,2,66.889999389648438,Expert
3409,TeamD,5,90.44000244140625,Beginner
3410,TeamA,2,69.339996337890625,Beginner
3411,TeamB,2,50.740001678466797,Intermediate
3412,TeamD,3,71.080001831054688,Expert
3413,TeamA,5,15,Expert
3414,TeamA,5,84.790000915527344,Beginner
3415,TeamC,1,35.959999084472656,Intermediate
3416,TeamA,5,60.959999084472656,Expert
3417,TeamB,4,32.180000305175781,Expert
3418,TeamE,1,92.209999084472656,Expert
3419,TeamC,3,31.139999389648438,Beginner
3420,TeamD,1,48.439998626708984,Intermediate
3421,TeamD,4,16.069999694824219,Intermediate
3422,TeamD,3,6.9200000762939453,Expert
3423,TeamA,1,63.560001373291016,Expert
3424,TeamD,3,88.290000915527344,Expert
3425,TeamC,4,53.369998931884766,Intermediate
3426,TeamC,4,34.919998168945313,Expert
3427,TeamA,1,14.010000228881836,Intermediate
3428,TeamB,1,2.9700000286102295,Expert
3429,TeamA,2,46.619998931884766,Beginner
3430,TeamA,3,35.950000762939453,Intermediate
3431,TeamD,1,8.8500003814697266,Expert
3432,TeamC,5,26.709999084472656,Expert
3433,TeamA,3,43.040000915527344,Expert
3434,TeamE,5,44.990001678466797,Intermediate
3435,TeamC,3,45.020000457763672,Expert
3436,TeamD,3,93.819999694824219,Intermediate
3437,TeamE,1,84.129997253417969,Expert
3438,TeamC,4,7.0799999237060547,Beginner
3439,TeamE,4,44.759998321533203,Intermediate
3440,TeamA,3,34.220001220703125,Expert
3441,TeamD,4,54.049999237060547,Intermediate
3442,TeamE,5,20.010000228881836,Beginner
3443,TeamB,3,58.590000152587891,Intermediate
3444,TeamD,2,82.400001525878906,Intermediate
3445,TeamD,1,6.5399999618530273,Expert
3446,TeamA,1,88.730003356933594,Expert
3447,TeamD,2,3.9100000858306885,Intermediate
3448,TeamA,3,99.989997863769531,Expert
3449,TeamD,4,93.839996337890625,Intermediate
3450,TeamC,4,32.490001678466797,Expert
3451,TeamA,3,44.450000762939453,Expert
3452,TeamB,2,97.760002136230469,Beginner
3453,TeamC,4,56.349998474121094,Expert
3454,TeamB,4,88.860000610351563,Expert
3455,TeamD,3,3.4200000762939453,Beginner
3456,TeamC,2,21.040000915527344,Intermediate
3457,TeamE,1,85.419998168945313,Expert
3458,TeamE,3,44.189998626708984,Expert
3459,TeamD,5,85.239997863769531,Intermediate
3460,TeamB,2,79.580001831054688,Expert
3461,TeamE,3,91.599998474121094,Expert
3462,TeamD,5,68.099998474121094,Beginner
3463,TeamD,3,79.220001220703125,Expert
3464,TeamB,1,33.830001831054688,Expert
3465,TeamD,5,9.4399995803833008,Intermediate
3466,TeamE,5,45.470001220703125,Intermediate
3467,TeamC,3,24.149999618530273,Beginner
3468,TeamE,1,56.119998931884766,Expert
3469,TeamC,4,27.299999237060547,Beginner
3470,TeamC,1,88.680000305175781,Expert
3471,TeamC,4,80.790000915527344,Expert
3472,TeamB,4,89.489997863769531,Intermediate
3473,TeamA,5,97.129997253417969,Intermediate
3474,TeamE,5,26.450000762939453,Expert
3475,TeamB,3,17.639999389648438,Intermediate
3476,TeamE,2,76.519996643066406,Expert
3477,TeamD,5,36.610000610351563,Beginner
3478,TeamC,2,82.94000244140625,Beginner
3479,TeamC,5,18.700000762939453,Intermediate
3480,TeamE,4,3.3599998950958252,Expert
3481,TeamB,5,95.709999084472656,Intermediate
3482,TeamB,4,34.880001068115234,Beginner
3483,TeamE,2,49.860000610351563,Intermediate
3484,TeamA,5,32.25,Expert
3485,TeamD,1,66.209999084472656,Expert
3486,TeamD,4,25.690000534057617,Expert
3487,TeamE,5,12.659999847412109,Expert
3488,TeamC,3,61.540000915527344,Expert
3489,TeamA,4,84.489997863769531,Expert
3490,TeamC,3,62.819999694824219,Intermediate
3491,TeamC,1,4.7800002098083496,Beginner
3492,TeamA,3,5.929999828338623,Beginner
3493,TeamD,2,29.440000534057617,Expert
3494,TeamA,2,38.400001525878906,Expert
3495,TeamA,2,66.300003051757813,Expert
3496,TeamB,5,95.25,Expert
3497,TeamD,2,74.370002746582031,Expert
3498,TeamA,4,45.240001678466797,Expert
3499,TeamB,4,35.529998779296875,Expert
3500,TeamA,5,15.869999885559082,Expert
3501,TeamB,5,79.650001525878906,Expert
3502,TeamA,4,86.699996948242188,Intermediate
3503,TeamA,1,97.650001525878906,Intermediate
3504,TeamD,4,96.849998474121094,Expert
3505,TeamC,1,97.980003356933594,Expert
3506,TeamB,5,74.69000244140625,Intermediate
3507,TeamD,1,3.0399999618530273,Expert
3508,TeamD,3,12.140000343322754,Intermediate
3509,TeamB,1,91.110000610351563,Expert
3510,TeamE,3,90.900001525878906,Expert
3511,TeamA,5,38.819999694824219,Expert
3512,TeamA,4,73.389999389648438,Beginner
3513,TeamC,2,81.139999389648438,Expert
3514,TeamD,1,39.099998474121094,Expert
3515,TeamB,3,9.7399997711181641,Expert
3516,TeamD,4,81.349998474121094,Beginner
3517,TeamD,1,31.770000457763672,Expert
3518,TeamC,3,4.179999828338623,Expert
3519,TeamD,2,18.239999771118164,Expert
3520,TeamD,2,21.389999389648438,Expert
3521,TeamB,1,70.80999755859375,Intermediate
3522,TeamE,4,19.489999771118164,Intermediate
3523,TeamA,5,41.810001373291016,Expert
3524,TeamA,1,81.769996643066406,Intermediate
3525,TeamD,4,79.970001220703125,Expert
3526,TeamC,1,66.629997253417969,Expert
3527,TeamD,3,74.069999694824219,Expert
3528,TeamE,4,45.639999389648438,Intermediate
3529,TeamE,3,5.7300000190734863,Expert
3530,TeamB,1,84.449996948242188,Expert
3531,TeamE,1,40.880001068115234,Expert
3532,TeamD,2,67.949996948242188,Expert
3533,TeamE,3,85.5,Expert
3534,TeamE,4,56.659999847412109,Expert
3535,TeamE,5,30.010000228881836,Expert
3536,TeamC,1,16.5,Intermediate
3537,TeamA,1,74.709999084472656,Beginner
3538,TeamC,2,59.740001678466797,Beginner
3539,TeamC,4,63.069999694824219,Expert
3540,TeamA,2,41.369998931884766,Intermediate
3541,TeamD,3,19.920000076293945,Beginner
3542,TeamC,1,88.339996337890625,Expert
3543,TeamD,2,60.630001068115234,Expert
3544,TeamD,4,0.50999999046325684,Expert
3545,TeamE,3,70.540000915527344,Intermediate
3546,TeamC,5,76.220001220703125,Beginner
3547,TeamA,1,64.720001220703125,Intermediate
3548,TeamE,4,84.849998474121094,Beginner
3549,TeamD,2,69.569999694824219,Beginner
3550,TeamA,2,99.949996948242188,Intermediate
3551,TeamE,3,86.620002746582031,Beginner
3552,TeamE,2,27.180000305175781,Intermediate
3553,TeamA,5,10.800000190734863,Expert
3554,TeamB,5,47.770000457763672,Intermediate
3555,TeamE,3,43.590000152587891,Expert
3556,TeamE,5,7.4000000953674316,Expert
3557,TeamE,2,5.690000057220459,Intermediate
3558,TeamE,3,1.440000057220459,Beginner
3559,TeamE,4,1.0700000524520874,Intermediate
3560,TeamE,2,56.310001373291016,Expert
3561,TeamD,5,32.479999542236328,Intermediate
3562,TeamE,1,1.8600000143051147,Expert
3563,TeamD,1,23.780000686645508,Beginner
3564,TeamB,4,91.029998779296875,Beginner
3565,TeamA,2,94.139999389648438,Intermediate
3566,TeamE,5,28.860000610351563,Expert
3567,TeamC,1,64.279998779296875,Intermediate
3568,TeamB,3,37.599998474121094,Expert
3569,TeamE,2,32.169998168945313,Expert
3570,TeamB,5,67.330001831054688,Expert
3571,TeamB,5,43.840000152587891,Beginner
3572,TeamD,5,48.150001525878906,Beginner
3573,TeamB,1,42.889999389648438,Expert
3574,TeamC,4,86.55999755859375,Intermediate
3575,TeamA,3,30.520000457763672,Expert
3576,TeamA,2,77.129997253417969,Expert
3577,TeamC,2,40.400001525878906,Expert
3578,TeamC,1,33.409999847412109,Expert
3579,TeamC,2,9.4899997711181641,Beginner
3580,TeamB,2,29.200000762939453,Beginner
3581,TeamE,5,34.459999084472656,Expert
3582,TeamD,4,16.770000457763672,Expert
3583,TeamB,5,31.530000686645508,Expert
3584,TeamB,1,89.379997253417969,Beginner
3585,TeamE,2,69.900001525878906,Expert
3586,TeamC,4,98.730003356933594,Intermediate
3587,TeamD,4,14.840000152587891,Intermediate
3588,TeamA,3,64.010002136230469,Expert
3589,TeamD,1,88.129997253417969,Intermediate
3590,TeamA,2,13.350000381469727,Beginner
3591,TeamB,5,88.410003662109375,Beginner
3592,TeamC,3,33.580001831054688,Expert
3593,TeamC,3,66.459999084472656,Intermediate
3594,TeamC,2,60.889999389648438,Expert
3595,TeamC,5,51.439998626708984,Expert
3596,TeamD,4,27.299999237060547,Expert
3597,TeamC,2,30.739999771118164,Expert
3598,TeamB,5,21.760000228881836,Expert
3599,TeamA,3,45.650001525878906,Intermediate
3600,TeamA,4,64.739997863769531,Expert
3601,TeamE,1,13.460000038146973,Expert
3602,TeamC,5,11.060000419616699,Beginner
3603,TeamA,2,88.400001525878906,Expert
3604,TeamC,4,72.400001525878906,Expert
3605,TeamB,5,14.460000038146973,Beginner
3606,TeamE,1,73.360000610351563,Expert
3607,TeamB,4,69.620002746582031,Expert
3608,TeamE,1,7.7399997711181641,Intermediate
3609,TeamA,2,14.869999885559082,Expert
3610,TeamD,5,76.389999389648438,Expert
3611,TeamE,1,22.360000610351563,Expert
3612,TeamA,4,92.339996337890625,Intermediate
3613,TeamE,5,84.290000915527344,Expert
3614,TeamB,3,83.790000915527344,Expert
3615,TeamE,1,18.420000076293945,Expert
3616,TeamB,4,96.629997253417969,Intermediate
3617,TeamA,2,55.430000305175781,Expert
3618,TeamB,1,27.200000762939453,Beginner
3619,TeamA,5,78.900001525878906,Intermediate
3620,TeamD,5,70.330001831054688,Intermediate
3621,TeamD,4,40.930000305175781,Expert
3622,TeamB,2,74.879997253417969,Expert
3623,TeamC,3,91.660003662109375,Expert
3624,TeamD,5,94.069999694824219,Intermediate
3625,TeamB,2,69.709999084472656,Intermediate
3626,TeamA,1,35.090000152587891,Beginner
3627,TeamE,2,89.089996337890625,Intermediate
3628,TeamB,5,19.040000915527344,Beginner
3629,TeamC,3,99.910003662109375,Beginner
3630,TeamA,5,86.110000610351563,Intermediate
3631,TeamC,4,86.489997863769531,Expert
3632,TeamE,5,83.69000244140625,Expert
3633,TeamC,1,76.800003051757813,Beginner
3634,TeamA,4,29.940000534057617,Expert
3635,TeamB,2,16.159999847412109,Expert
3636,TeamB,5,0.79000002145767212,Expert
3637,TeamC,2,6.190000057220459,Intermediate
3638,TeamD,1,78.860000610351563,Expert
3639,TeamA,3,51.209999084472656,Intermediate
3640,TeamD,3,17.690000534057617,Beginner
3641,TeamE,4,92.550003051757813,Expert
3642,TeamA,1,59.049999237060547,Intermediate
3643,TeamB,5,31.399999618530273,Intermediate
3644,TeamA,5,74.120002746582031,Expert
3645,TeamE,3,78.160003662109375,Intermediate
3646,TeamA,3,61.020000457763672,Beginner
3647,TeamA,2,66.870002746582031,Expert
3648,TeamD,4,44.630001068115234,Expert
3649,TeamE,2,55.700000762939453,Expert
3650,TeamD,5,21.280000686645508,Expert
3651,TeamD,2,89.589996337890625,Beginner
3652,TeamA,3,73.089996337890625,Expert
3653,TeamB,2,83.459999084472656,Intermediate
3654,TeamB,2,73.879997253417969,Expert
3655,TeamD,2,28.569999694824219,Expert
3656,TeamA,4,97.889999389648438,Expert
3657,TeamD,5,5.7300000190734863,Expert
3658,TeamE,5,50.400001525878906,Expert
3659,TeamA,2,67.830001831054688,Intermediate
3660,TeamB,2,17.559999465942383,Expert
3661,TeamE,4,70.050003051757813,Intermediate
3662,TeamB,1,55.119998931884766,Intermediate
3663,TeamE,1,85.050003051757813,Expert
3664,TeamC,2,83.55999755859375,Intermediate
3665,TeamD,3,51.580001831054688,Expert
3666,TeamB,3,83.930000305175781,Intermediate
3667,TeamC,2,92.550003051757813,Beginner
3668,TeamC,3,24.319999694824219,Expert
3669,TeamD,2,76.55999755859375,Expert
3670,TeamE,5,80.849998474121094,Intermediate
3671,TeamB,2,34.319999694824219,Intermediate
3672,TeamA,3,12.539999961853027,Expert
3673,TeamB,2,63.389999389648438,Intermediate
3674,TeamC,3,37.380001068115234,Expert
3675,TeamC,2,7.5300002098083496,Intermediate
3676,TeamD,5,61.169998168945313,Intermediate
3677,TeamA,5,12.850000381469727,Beginner
3678,TeamE,3,54.75,Intermediate
3679,TeamB,2,80.870002746582031,Beginner
3680,TeamD,5,63.930000305175781,Intermediate
3681,TeamC,4,95.050003051757813,Beginner
3682,TeamB,5,68.989997863769531,Expert
3683,TeamB,1,28.680000305175781,Beginner
3684,TeamC,3,28.049999237060547,Expert
3685,TeamE,5,65.019996643066406,Intermediate
3686,TeamE,2,70.860000610351563,Expert
3687,TeamD,2,33.950000762939453,Expert
3688,TeamB,4,56.009998321533203,Expert
3689,TeamE,5,66.889999389648438,Expert
3690,TeamC,5,2.3599998950958252,Intermediate
3691,TeamE,3,62.479999542236328,Expert
3692,TeamA,2,23.479999542236328,Expert
3693,TeamB,5,7.3000001907348633,Intermediate
3694,TeamC,3,88.989997863769531,Intermediate
3695,TeamD,2,98.569999694824219,Intermediate
3696,TeamA,3,29.969999313354492,Intermediate
3697,TeamE,3,14.010000228881836,Expert
3698,TeamB,4,84.160003662109375,Beginner
3699,TeamE,5,4.630000114440918,Intermediate
3700,TeamB,5,29.659999847412109,Expert
3701,TeamC,5,99.410003662109375,Expert
3702,TeamB,5,46.220001220703125,Beginner
3703,TeamA,3,7.0799999237060547,Beginner
3704,TeamE,2,44.799999237060547,Beginner
3705,TeamA,2,84.260002136230469,Expert
3706,TeamB,3,83.269996643066406,Expert
3707,TeamA,2,81.44000244140625,Expert
3708,TeamB,3,55.770000457763672,Expert
3709,TeamC,4,47.470001220703125,Expert
3710,TeamE,1,94.819999694824219,Expert
3711,TeamA,1,97,Beginner
3712,TeamB,5,56.740001678466797,Expert
3713,TeamE,3,48.360000610351563,Beginner
3714,TeamD,4,26.680000305175781,Expert
3715,TeamE,1,2.059999942779541,Beginner
3716,TeamD,3,40.930000305175781,Intermediate
3717,TeamC,5,22.049999237060547,Expert
3718,TeamD,2,53.369998931884766,Intermediate
3719,TeamA,1,18.729999542236328,Intermediate
3720,TeamA,3,1.8700000047683716,Intermediate
3721,TeamE,5,6.630000114440918,Intermediate
3722,TeamC,5,4.3899998664855957,Expert
3723,TeamE,3,96.839996337890625,Intermediate
3724,TeamE,1,6.1399998664855957,Expert
3725,TeamE,5,87.089996337890625,Intermediate
3726,TeamD,5,31.510000228881836,Beginner
3727,TeamD,4,22.600000381469727,Intermediate
3728,TeamE,4,15.310000419616699,Intermediate
3729,TeamC,1,43.759998321533203,Expert
3730,TeamC,3,53.270000457763672,Intermediate
3731,TeamB,2,20.049999237060547,Beginner
3732,TeamB,1,72.150001525878906,Intermediate
3733,TeamC,2,42.400001525878906,Intermediate
3734,TeamE,2,99.930000305175781,Expert
3735,TeamC,2,85.94000244140625,Beginner
3736,TeamD,4,15.430000305175781,Expert
3737,TeamE,3,22.059999465942383,Beginner
3738,TeamE,2,62.580001831054688,Expert
3739,TeamE,1,71.199996948242188,Expert
3740,TeamB,3,71.989997863769531,Expert
3741,TeamA,4,85.230003356933594,Expert
3742,TeamE,5,33.159999847412109,Expert
3743,TeamE,3,22.170000076293945,Beginner
3744,TeamE,4,31.479999542236328,Expert
3745,TeamE,5,14.140000343322754,Intermediate
3746,TeamB,2,48.889999389648438,Expert
3747,TeamA,1,42.669998168945313,Intermediate
3748,TeamD,5,58.759998321533203,Expert
3749,TeamC,2,70.980003356933594,Intermediate
3750,TeamB,5,90.989997863769531,Expert
3751,TeamE,1,32.909999847412109,Expert
3752,TeamE,5,25.579999923706055,Expert
3753,TeamE,2,77.360000610351563,Beginner
3754,TeamC,1,30.329999923706055,Expert
3755,TeamB,3,57.709999084472656,Expert
3756,TeamB,5,84.099998474121094,Expert
3757,TeamE,2,49,Beginner
3758,TeamE,2,70.800003051757813,Intermediate
3759,TeamB,1,73.269996643066406,Beginner
3760,TeamD,2,81.900001525878906,Intermediate
3761,TeamC,5,33.139999389648438,Expert
3762,TeamD,2,24.149999618530273,Expert
3763,TeamA,5,50.479999542236328,Expert
3764,TeamA,1,90.910003662109375,Intermediate
3765,TeamD,1,0.68999999761581421,Intermediate
3766,TeamB,4,2.6400001049041748,Expert
3767,TeamC,3,70.989997863769531,Expert
3768,TeamE,4,39.389999389648438,Expert
3769,TeamD,2,72.389999389648438,Expert
3770,TeamB,2,83.510002136230469,Expert
3771,TeamC,3,31.709999084472656,Expert
3772,TeamB,1,66.94000244140625,Expert
3773,TeamB,2,55.830001831054688,Beginner
3774,TeamB,5,72.430000305175781,Expert
3775,TeamC,5,4.2100000381469727,Beginner
3776,TeamA,5,72.300003051757813,Intermediate
3777,TeamA,1,48.470001220703125,Expert
3778,TeamD,3,80.389999389648438,Expert
3779,TeamB,5,2.7200000286102295,Expert
3780,TeamA,1,86.930000305175781,Intermediate
3781,TeamE,4,28.590000152587891,Intermediate
3782,TeamA,1,29.020000457763672,Intermediate
3783,TeamD,5,31.989999771118164,Intermediate
3784,TeamB,1,90.589996337890625,Beginner
3785,TeamA,1,90.080001831054688,Expert
3786,TeamD,5,12.729999542236328,Expert
3787,TeamD,3,66.769996643066406,Intermediate
3788,TeamE,4,26.139999389648438,Intermediate
3789,TeamC,3,27.430000305175781,Expert
3790,TeamE,5,63.540000915527344,Intermediate
3791,TeamA,5,1.9900000095367432,Expert
3792,TeamA,5,55.259998321533203,Expert
3793,TeamE,5,85.660003662109375,Expert
3794,TeamD,3,21.350000381469727,Expert
3795,TeamB,1,41.869998931884766,Intermediate
3796,TeamE,1,21.260000228881836,Beginner
3797,TeamE,3,93.970001220703125,Intermediate
3798,TeamC,5,47.819999694824219,Beginner
3799,TeamA,2,97.120002746582031,Expert
3800,TeamD,2,89.19000244140625,Beginner
3801,TeamB,5,20.440000534057617,Expert
3802,TeamE,1,3.1800000667572021,Intermediate
3803,TeamA,1,4.440000057220459,Intermediate
3804,TeamC,3,1.5299999713897705,Intermediate
3805,TeamD,1,51.810001373291016,Expert
3806,TeamA,3,98.300003051757813,Expert
3807,TeamE,2,90.580001831054688,Expert
3808,TeamC,4,24.950000762939453,Intermediate
3809,TeamC,5,44.409999847412109,Expert
3810,TeamC,4,45.360000610351563,Expert
3811,TeamC,3,26.909999847412109,Intermediate
3812,TeamA,5,16.520000457763672,Beginner
3813,TeamB,1,32.389999389648438,Intermediate
3814,TeamC,5,5.8499999046325684,Expert
3815,TeamB,3,75.980003356933594,Intermediate
3816,TeamB,4,24.290000915527344,Intermediate
3817,TeamD,5,21.870000839233398,Expert
3818,TeamA,4,64.25,Beginner
3819,TeamA,1,21.040000915527344,Beginner
3820,TeamC,3,19.610000610351563,Expert
3821,TeamB,4,11.890000343322754,Intermediate
3822,TeamE,2,38.990001678466797,Expert
3823,TeamE,4,52.479999542236328,Intermediate
3824,TeamB,4,42,Expert
3825,TeamC,5,79.989997863769531,Intermediate
3826,TeamC,4,29.739999771118164,Intermediate
3827,TeamA,3,50.069999694824219,Intermediate
3828,TeamD,1,84.480003356933594,Expert
3829,TeamC,4,28.209999084472656,Expert
3830,TeamB,2,16.659999847412109,Expert
3831,TeamA,1,11.350000381469727,Expert
3832,TeamA,2,6.190000057220459,Expert
3833,TeamB,3,28.360000610351563,Intermediate
3834,TeamE,3,54.459999084472656,Beginner
3835,TeamC,5,13.680000305175781,Expert
3836,TeamD,3,94.790000915527344,Expert
3837,TeamB,4,42.830001831054688,Beginner
3838,TeamA,5,79.959999084472656,Beginner
3839,TeamD,4,68.589996337890625,Expert
3840,TeamB,2,90.050003051757813,Intermediate
3841,TeamC,1,46.610000610351563,Beginner
3842,TeamD,2,24.780000686645508,Expert
3843,TeamC,3,9.869999885559082,Expert
3844,TeamD,2,77.30999755859375,Expert
3845,TeamD,4,61.610000610351563,Beginner
3846,TeamB,1,93.449996948242188,Intermediate
3847,TeamD,3,28.510000228881836,Intermediate
3848,TeamD,1,0.54000002145767212,Intermediate
3849,TeamB,5,70.730003356933594,Beginner
3850,TeamB,1,27.700000762939453,Intermediate
3851,TeamC,5,9.380000114440918,Intermediate
3852,TeamC,1,45.939998626708984,Expert
3853,TeamE,2,81.269996643066406,Intermediate
3854,TeamC,2,34.779998779296875,Intermediate
3855,TeamC,5,56.869998931884766,Expert
3856,TeamC,1,5.8499999046325684,Intermediate
3857,TeamD,5,96.30999755859375,Intermediate
3858,TeamE,3,21.079999923706055,Expert
3859,TeamE,4,54.680000305175781,Intermediate
3860,TeamD,5,19.559999465942383,Expert
3861,TeamE,1,59.610000610351563,Expert
3862,TeamC,5,3.5299999713897705,Expert
3863,TeamC,1,38.889999389648438,Intermediate
3864,TeamB,5,57.290000915527344,Expert
3865,TeamB,1,74.489997863769531,Intermediate
3866,TeamE,3,92.839996337890625,Beginner
3867,TeamB,4,36.709999084472656,Beginner
3868,TeamD,2,71.769996643066406,Intermediate
3869,TeamD,5,52.340000152587891,Expert
3870,TeamD,1,49.639999389648438,Beginner
3871,TeamD,3,23.590000152587891,Expert
3872,TeamA,4,70.319999694824219,Intermediate
3873,TeamD,4,59.639999389648438,Beginner
3874,TeamB,3,77.660003662109375,Expert
3875,TeamA,3,90.910003662109375,Intermediate
3876,TeamA,4,58.950000762939453,Expert
3877,TeamB,2,32.220001220703125,Expert
3878,TeamC,3,89.589996337890625,Expert
3879,TeamC,3,69.769996643066406,Intermediate
3880,TeamC,4,48.409999847412109,Expert
3881,TeamC,1,62.650001525878906,Intermediate
3882,TeamD,3,29.360000610351563,Expert
3883,TeamA,4,34.360000610351563,Expert
3884,TeamD,4,67.550003051757813,Expert
3885,TeamE,4,82.169998168945313,Expert
3886,TeamC,5,81.319999694824219,Intermediate
3887,TeamE,2,4.070000171661377,Intermediate
3888,TeamB,1,23.069999694824219,Beginner
3889,TeamD,5,25.139999389648438,Beginner
3890,TeamB,1,31.459999084472656,Expert
3891,TeamB,4,54.220001220703125,Intermediate
3892,TeamE,2,34.029998779296875,Beginner
3893,TeamD,2,57.009998321533203,Expert
3894,TeamB,2,9.3599996566772461,Intermediate
3895,TeamB,4,25.170000076293945,Expert
3896,TeamC,4,95.080001831054688,Beginner
3897,TeamE,1,73.150001525878906,Expert
3898,TeamA,1,23.700000762939453,Expert
3899,TeamE,1,25.930000305175781,Expert
3900,TeamB,4,25.940000534057617,Intermediate
3901,TeamA,2,75.129997253417969,Intermediate
3902,TeamB,5,91.480003356933594,Beginner
3903,TeamB,2,50.099998474121094,Beginner
